,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Type_of_Item,Years_of_Operation,ItemType_Breads,ItemType_Breakfast,ItemType_Canned,ItemType_Dairy,ItemType_Frozen Foods,ItemType_Fruits and Vegetables,ItemType_Hard Drinks,ItemType_Health and Hygiene,ItemType_Household,ItemType_Meat,ItemType_Others,ItemType_Seafood,ItemType_Snack Foods,ItemType_Soft Drinks,ItemType_Starchy Foods
8172,FDZ55,6.055,1,0.025408702,160.892,OUT046,1997-01-01,Small,Tier 1,Supermarket Type1,2396.88,Food,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8173,FDL10,8.395,1,0.039572298,100.9042,OUT045,2002-01-01,,Tier 2,Supermarket Type1,1686.4714,Food,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8174,FDJ34,,2,0.093202196,125.5704,OUT027,1985-01-01,Medium,Tier 3,Supermarket Type3,1001.3632,Food,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8175,FDW60,,2,0.016979326,177.037,OUT027,1985-01-01,Medium,Tier 3,Supermarket Type3,3352.303,Food,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8176,FDK08,9.195,2,0.122304725,99.2016,OUT046,1997-01-01,Small,Tier 1,Supermarket Type1,809.6128,Food,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8177,NCE42,21.1,1,0.010600287,233.9958,OUT035,2004-01-01,Small,Tier 2,Supermarket Type1,1869.5664,Non-Consumables,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8178,FDR39,20.35,1,0.084273286,181.7292,OUT017,2007-01-01,,Tier 2,Supermarket Type1,4013.4424,Food,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8179,NCN17,11.0,1,0.055162827,100.3358,OUT018,2009-01-01,Medium,Tier 3,Supermarket Type2,904.8222,Non-Consumables,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8180,NCR05,10.1,1,0.054741627,200.2084,OUT045,2002-01-01,,Tier 2,Supermarket Type1,3174.5344,Non-Consumables,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8181,FDV48,,2,0.051366901,77.0644,OUT027,1985-01-01,Medium,Tier 3,Supermarket Type3,3221.1404,Food,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8182,DRF27,8.93,1,0.028533032,151.434,OUT018,2009-01-01,Medium,Tier 3,Supermarket Type2,1225.072,Drinks,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8183,NCF07,9.0,1,0.032072321,102.2016,OUT049,1999-01-01,Medium,Tier 1,Supermarket Type1,1416.8224,Non-Consumables,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8184,FDF40,20.25,2,0.022507877,248.1092,OUT035,2004-01-01,Small,Tier 2,Supermarket Type1,4731.1748,Food,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8185,FDO28,5.765,1,0.072410764,122.5098,OUT049,1999-01-01,Medium,Tier 1,Supermarket Type1,1084.5882,Food,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8186,FDB23,19.2,2,0.005611367,226.2062,OUT018,2009-01-01,Medium,Tier 3,Supermarket Type2,1579.9434,Food,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8187,FDV48,9.195,2,0.051697108,79.2644,OUT049,1999-01-01,Medium,Tier 1,Supermarket Type1,864.2084,Food,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8188,FDM45,8.655,2,0.08819473,119.6756,OUT046,1997-01-01,Small,Tier 1,Supermarket Type1,2423.512,Food,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8189,FDC16,11.5,2,0.020611526,84.954,OUT045,2002-01-01,,Tier 2,Supermarket Type1,865.54,Food,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8190,DRE25,,1,0.072928316,94.412,OUT027,1985-01-01,Medium,Tier 3,Supermarket Type3,1304.968,Drinks,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8191,FDY35,17.6,2,0.0160526,43.9402,OUT049,1999-01-01,Medium,Tier 1,Supermarket Type1,1286.3256,Food,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8192,FDR22,19.35,2,0.018600249,110.2544,OUT045,2002-01-01,,Tier 2,Supermarket Type1,2908.2144,Food,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8193,FDZ10,17.85,1,0.04453262,127.202,OUT049,1999-01-01,Medium,Tier 1,Supermarket Type1,2656.542,Food,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8194,FDY15,,2,0.299097859,157.863,OUT019,1985-01-01,Small,Tier 1,Grocery Store,469.389,Food,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8195,DRA24,19.35,2,0.039895009,162.4868,OUT013,1987-01-01,High,Tier 3,Supermarket Type1,4422.2436,Drinks,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8196,FDV37,13.0,2,0.083683243,198.5426,OUT045,2002-01-01,,Tier 2,Supermarket Type1,1186.4556,Food,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8197,FDO10,13.65,2,0.012749289,58.8588,OUT035,2004-01-01,Small,Tier 2,Supermarket Type1,973.3996,Food,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8198,FDR59,,2,0.063554289,263.6594,OUT027,1985-01-01,Medium,Tier 3,Supermarket Type3,3401.5722,Food,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8199,FDR34,17.0,2,0.016030344,228.0352,OUT018,2009-01-01,Medium,Tier 3,Supermarket Type2,2748.4224,Food,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8200,FDG16,15.25,1,0.090324849,214.4192,OUT017,2007-01-01,,Tier 2,Supermarket Type1,4961.5416,Food,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8201,FDO03,,2,0.03670437,228.1352,OUT027,1985-01-01,Medium,Tier 3,Supermarket Type3,9390.4432,Food,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8202,FDC09,15.5,2,0.026342897,104.1332,OUT049,1999-01-01,Medium,Tier 1,Supermarket Type1,1230.3984,Food,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8203,FDJ52,7.145,1,0.017783501,159.4578,OUT035,2004-01-01,Small,Tier 2,Supermarket Type1,3209.156,Food,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8204,FDL33,7.235,1,0.167316771,197.5452,OUT010,1998-01-01,,Tier 3,Grocery Store,195.7452,Food,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8205,FDJ53,10.5,1,0.071660976,119.7098,OUT017,2007-01-01,,Tier 2,Supermarket Type1,2410.196,Food,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8206,FDX08,,1,0.039576776,179.9318,OUT019,1985-01-01,Small,Tier 1,Grocery Store,360.8636,Food,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8207,FDK32,16.25,2,0.049074897,154.2682,OUT045,2002-01-01,,Tier 2,Supermarket Type1,3354.3004,Food,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8208,FDM20,10.0,1,0.038904624,245.4144,OUT017,2007-01-01,,Tier 2,Supermarket Type1,6615.3888,Food,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8209,NCJ42,19.75,1,0.01438222,102.2332,OUT017,2007-01-01,,Tier 2,Supermarket Type1,3075.996,Non-Consumables,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8210,FDI50,8.42,2,0.030968306,227.8352,OUT018,2009-01-01,Medium,Tier 3,Supermarket Type2,3435.528,Food,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8211,FDZ15,13.1,1,0.0,117.8782,OUT035,2004-01-01,Small,Tier 2,Supermarket Type1,2741.0986,Food,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8212,NCK18,9.6,1,0.0,164.2184,OUT045,2002-01-01,,Tier 2,Supermarket Type1,1981.4208,Non-Consumables,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8213,FDW33,9.395,1,0.099681254,106.428,OUT017,2007-01-01,,Tier 2,Supermarket Type1,1917.504,Food,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8214,NCT05,10.895,1,0.021037197,255.9672,OUT018,2009-01-01,Medium,Tier 3,Supermarket Type2,4857.6768,Non-Consumables,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8215,FDZ16,,2,0.279886948,193.1478,OUT019,1985-01-01,Small,Tier 1,Grocery Store,387.4956,Food,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8216,NCV17,18.85,1,0.016107549,129.7626,OUT046,1997-01-01,Small,Tier 1,Supermarket Type1,3016.7398,Non-Consumables,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8217,FDE34,9.195,1,0.108330902,183.6634,OUT018,2009-01-01,Medium,Tier 3,Supermarket Type2,2726.451,Food,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8218,FDH44,19.1,2,0.025924623,148.0418,OUT045,2002-01-01,,Tier 2,Supermarket Type1,3825.6868,Food,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8219,NCK06,5.03,1,0.008664064,119.3756,OUT045,2002-01-01,,Tier 2,Supermarket Type1,605.878,Non-Consumables,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8220,FDS46,17.6,2,0.047330801,120.8782,OUT049,1999-01-01,Medium,Tier 1,Supermarket Type1,2621.9204,Food,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8221,NCO42,21.25,1,0.024756031,146.7102,OUT018,2009-01-01,Medium,Tier 3,Supermarket Type2,1603.9122,Non-Consumables,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8222,FDL13,13.85,2,0.056406129,231.43,OUT049,1999-01-01,Medium,Tier 1,Supermarket Type1,3029.39,Food,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8223,FDK14,6.98,1,0.0413383,83.3934,OUT017,2007-01-01,,Tier 2,Supermarket Type1,491.3604,Food,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8224,FDX13,7.725,1,0.047879864,250.2092,OUT045,2002-01-01,,Tier 2,Supermarket Type1,3984.1472,Food,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8225,DRI47,14.7,1,0.021005399,144.5128,OUT018,2009-01-01,Medium,Tier 3,Supermarket Type2,2588.6304,Drinks,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8226,FDG22,17.6,2,0.041615224,37.219,OUT017,2007-01-01,,Tier 2,Supermarket Type1,366.19,Food,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8227,FDA13,15.85,1,0.07867708,37.8506,OUT049,1999-01-01,Medium,Tier 1,Supermarket Type1,341.5554,Food,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8228,FDE46,18.6,1,0.015769693,152.1366,OUT046,1997-01-01,Small,Tier 1,Supermarket Type1,1813.6392,Food,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8229,FDX25,16.7,1,0.102633047,180.8292,OUT017,2007-01-01,,Tier 2,Supermarket Type1,3466.1548,Food,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8230,FDC58,10.195,1,0.04217956,44.2428,OUT017,2007-01-01,,Tier 2,Supermarket Type1,703.0848,Food,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8231,NCA42,6.965,1,0.028710065,158.1604,OUT017,2007-01-01,,Tier 2,Supermarket Type1,2693.8268,Non-Consumables,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8232,FDV01,19.2,2,0.085082648,153.5314,OUT049,1999-01-01,Medium,Tier 1,Supermarket Type1,2171.8396,Food,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8233,FDU24,6.78,2,0.140163038,94.212,OUT046,1997-01-01,Small,Tier 1,Supermarket Type1,1025.332,Food,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8234,FDO51,6.785,2,0.042153502,44.0112,OUT018,2009-01-01,Medium,Tier 3,Supermarket Type2,340.8896,Food,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8235,NCN14,19.1,1,0.15385153,185.1608,OUT010,1998-01-01,,Tier 3,Grocery Store,551.2824,Non-Consumables,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8236,FDT37,,1,0.061753511,253.3014,OUT019,1985-01-01,Small,Tier 1,Grocery Store,510.0028,Food,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8237,FDY09,15.6,1,0.042179884,174.7054,OUT010,1998-01-01,,Tier 3,Grocery Store,175.1054,Food,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8238,NCG06,16.35,1,0.029420857,256.9646,OUT013,1987-01-01,High,Tier 3,Supermarket Type1,4637.9628,Non-Consumables,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8239,FDG40,13.65,1,0.066657791,32.6558,OUT010,1998-01-01,,Tier 3,Grocery Store,67.9116,Food,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8240,FDQ47,7.155,2,0.168154574,33.7874,OUT035,2004-01-01,Small,Tier 2,Supermarket Type1,882.185,Food,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8241,DRH59,10.8,1,0.097805615,73.938,OUT010,1998-01-01,,Tier 3,Grocery Store,73.238,Drinks,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8242,FDH48,13.5,1,0.06082246,85.154,OUT017,2007-01-01,,Tier 2,Supermarket Type1,605.878,Food,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8243,FDE34,9.195,1,0.107870997,181.2634,OUT035,2004-01-01,Small,Tier 2,Supermarket Type1,2362.9242,Food,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8244,NCM05,6.825,1,0.059940022,262.4226,OUT049,1999-01-01,Medium,Tier 1,Supermarket Type1,3964.839,Non-Consumables,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8245,FDU55,16.2,1,0.035967107,260.3278,OUT049,1999-01-01,Medium,Tier 1,Supermarket Type1,7549.5062,Food,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8246,FDS60,20.85,1,0.032442388,178.366,OUT035,2004-01-01,Small,Tier 2,Supermarket Type1,4673.916,Food,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8247,FDZ32,7.785,2,0.0,106.4964,OUT013,1987-01-01,High,Tier 3,Supermarket Type1,1577.946,Food,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8248,FDP12,9.8,2,0.045358609,36.1874,OUT045,2002-01-01,,Tier 2,Supermarket Type1,423.4488,Food,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8249,NCL31,,1,0.119698523,143.047,OUT027,1985-01-01,Medium,Tier 3,Supermarket Type3,3578.675,Non-Consumables,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8250,FDR32,,2,0.150238656,229.3694,OUT019,1985-01-01,Small,Tier 1,Grocery Store,228.3694,Food,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8251,FDL08,,1,0.049478259,245.4144,OUT027,1985-01-01,Medium,Tier 3,Supermarket Type3,3675.216,Food,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8252,FDY34,10.5,2,0.010998932,164.3842,OUT049,1999-01-01,Medium,Tier 1,Supermarket Type1,1823.6262,Food,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8253,DRG23,8.88,1,0.0,154.0682,OUT018,2009-01-01,Medium,Tier 3,Supermarket Type2,2896.8958,Drinks,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8254,FDD04,16.0,1,0.08989642,143.4154,OUT013,1987-01-01,High,Tier 3,Supermarket Type1,1985.4156,Food,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8255,FDX37,16.2,1,0.063385859,98.17,OUT017,2007-01-01,,Tier 2,Supermarket Type1,2696.49,Food,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8256,FDM09,11.15,2,0.086281593,170.579,OUT018,2009-01-01,Medium,Tier 3,Supermarket Type2,1358.232,Food,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8257,FDA52,16.2,2,0.128315409,178.137,OUT013,1987-01-01,High,Tier 3,Supermarket Type1,3881.614,Food,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8258,NCV41,14.35,1,0.017108186,110.3228,OUT018,2009-01-01,Medium,Tier 3,Supermarket Type2,552.614,Non-Consumables,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8259,FDB20,7.72,1,0.051970838,79.7986,OUT035,2004-01-01,Small,Tier 2,Supermarket Type1,2336.958,Food,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8260,FDD28,10.695,1,0.0,60.5904,OUT017,2007-01-01,,Tier 2,Supermarket Type1,410.1328,Food,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8261,FDI38,13.35,2,0.024482433,205.7638,OUT010,1998-01-01,,Tier 3,Grocery Store,621.1914,Food,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8262,FDA28,16.1,2,0.047792845,126.1362,OUT035,2004-01-01,Small,Tier 2,Supermarket Type1,3271.7412,Food,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8263,FDB32,,1,0.023339367,94.8778,OUT027,1985-01-01,Medium,Tier 3,Supermarket Type3,4036.7454,Food,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8264,NCS54,13.6,1,0.009991273,175.537,OUT035,2004-01-01,Small,Tier 2,Supermarket Type1,3705.177,Non-Consumables,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8265,NCA17,20.6,1,0.045675104,150.9392,OUT017,2007-01-01,,Tier 2,Supermarket Type1,4026.7584,Non-Consumables,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8266,FDR14,11.65,1,0.173904193,52.3298,OUT013,1987-01-01,High,Tier 3,Supermarket Type1,269.649,Food,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8267,FDS58,9.285,2,0.021039273,160.0578,OUT049,1999-01-01,Medium,Tier 1,Supermarket Type1,2567.3248,Food,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8268,FDU08,10.3,1,0.027426689,97.3042,OUT018,2009-01-01,Medium,Tier 3,Supermarket Type2,694.4294,Food,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8269,FDI60,7.22,2,0.064141866,61.251,OUT010,1998-01-01,,Tier 3,Grocery Store,126.502,Food,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8270,FDU40,20.85,1,0.037556341,195.3478,OUT018,2009-01-01,Medium,Tier 3,Supermarket Type2,1937.478,Food,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8271,FDX46,,2,0.057835325,57.5562,OUT027,1985-01-01,Medium,Tier 3,Supermarket Type3,2548.0166,Food,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8272,FDG41,8.84,2,0.076995176,112.0228,OUT017,2007-01-01,,Tier 2,Supermarket Type1,1215.7508,Food,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8273,FDD14,,1,0.297312685,185.4266,OUT019,1985-01-01,Small,Tier 1,Grocery Store,368.8532,Food,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8274,FDX45,,1,0.104348025,156.263,OUT027,1985-01-01,Medium,Tier 3,Supermarket Type3,4850.353,Food,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8275,NCN30,16.35,1,0.016989991,98.541,OUT035,2004-01-01,Small,Tier 2,Supermarket Type1,772.328,Non-Consumables,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8276,DRH13,8.575,1,0.023885957,106.628,OUT046,1997-01-01,Small,Tier 1,Supermarket Type1,958.752,Drinks,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8277,NCP30,20.5,1,0.032954044,39.3822,OUT017,2007-01-01,,Tier 2,Supermarket Type1,314.2576,Non-Consumables,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8278,FDT52,9.695,2,0.047429578,245.8144,OUT046,1997-01-01,Small,Tier 1,Supermarket Type1,3430.2016,Food,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8279,FDS36,8.38,2,0.047152554,110.157,OUT017,2007-01-01,,Tier 2,Supermarket Type1,3185.853,Food,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8280,FDB03,17.75,2,0.157470693,239.1538,OUT018,2009-01-01,Medium,Tier 3,Supermarket Type2,4326.3684,Food,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8281,FDO09,13.5,2,0.125274674,262.191,OUT046,1997-01-01,Small,Tier 1,Supermarket Type1,2366.919,Food,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8282,FDD28,,1,0.053038775,59.5904,OUT027,1985-01-01,Medium,Tier 3,Supermarket Type3,1640.5312,Food,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8283,FDF08,14.3,2,0.065339802,89.1856,OUT045,2002-01-01,,Tier 2,Supermarket Type1,1845.5976,Food,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8284,FDB49,8.3,2,0.05046718,97.6384,OUT010,1998-01-01,,Tier 3,Grocery Store,197.0768,Food,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8285,FDB08,6.055,1,0.0,162.3578,OUT035,2004-01-01,Small,Tier 2,Supermarket Type1,1604.578,Food,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8286,NCP06,20.7,1,0.039306822,150.7366,OUT049,1999-01-01,Medium,Tier 1,Supermarket Type1,3325.0052,Non-Consumables,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8287,FDH28,15.85,2,0.110254143,37.3506,OUT045,2002-01-01,,Tier 2,Supermarket Type1,341.5554,Food,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8288,FDU20,,2,0.037569401,120.7098,OUT019,1985-01-01,Small,Tier 1,Grocery Store,361.5294,Food,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8289,DRB25,12.3,1,0.069852615,107.4938,OUT017,2007-01-01,,Tier 2,Supermarket Type1,2358.2636,Drinks,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8290,NCM30,19.1,1,0.067676056,40.8796,OUT017,2007-01-01,,Tier 2,Supermarket Type1,371.5164,Non-Consumables,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8291,FDU57,8.27,2,0.149895348,152.0708,OUT010,1998-01-01,,Tier 3,Grocery Store,451.4124,Food,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8292,FDF56,,2,0.209162936,179.1976,OUT019,1985-01-01,Small,Tier 1,Grocery Store,543.2928,Food,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8293,NCT30,9.1,1,0.080277707,47.2718,OUT035,2004-01-01,Small,Tier 2,Supermarket Type1,850.8924,Non-Consumables,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8294,FDX15,17.2,1,0.156935553,160.6578,OUT018,2009-01-01,Medium,Tier 3,Supermarket Type2,1925.4936,Food,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8295,FDX58,13.15,1,0.044011225,181.295,OUT017,2007-01-01,,Tier 2,Supermarket Type1,4028.09,Food,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8296,FDQ08,15.7,2,0.031685529,63.1536,OUT010,1998-01-01,,Tier 3,Grocery Store,122.5072,Food,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8297,DRL23,18.35,1,0.015291576,106.1938,OUT013,1987-01-01,High,Tier 3,Supermarket Type1,1607.907,Drinks,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8298,FDA25,16.5,2,0.068112874,104.599,OUT035,2004-01-01,Small,Tier 2,Supermarket Type1,2889.572,Food,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8299,FDV09,12.1,1,0.020600553,147.5734,OUT049,1999-01-01,Medium,Tier 1,Supermarket Type1,3414.8882,Food,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8300,FDQ46,7.51,1,0.10423592,111.7544,OUT018,2009-01-01,Medium,Tier 3,Supermarket Type2,2460.7968,Food,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8301,FDH41,,1,0.081614376,214.7534,OUT027,1985-01-01,Medium,Tier 3,Supermarket Type3,5806.4418,Food,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8302,FDY20,12.5,2,0.082215187,91.4488,OUT017,2007-01-01,,Tier 2,Supermarket Type1,1086.5856,Food,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8303,FDO37,8.06,1,0.021372636,231.7326,OUT035,2004-01-01,Small,Tier 2,Supermarket Type1,5313.7498,Food,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8304,FDZ55,6.055,1,0.025460232,160.892,OUT045,2002-01-01,,Tier 2,Supermarket Type1,1917.504,Food,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8305,FDS32,,2,0.029510313,141.9838,OUT027,1985-01-01,Medium,Tier 3,Supermarket Type3,4354.9978,Food,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8306,FDV50,14.3,1,0.122761775,124.373,OUT049,1999-01-01,Medium,Tier 1,Supermarket Type1,2093.941,Food,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8307,NCV30,20.2,1,0.066065799,61.351,OUT045,2002-01-01,,Tier 2,Supermarket Type1,1201.769,Non-Consumables,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8308,FDP16,18.6,1,0.039454924,244.0802,OUT018,2009-01-01,Medium,Tier 3,Supermarket Type2,3193.8426,Food,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8309,FDW39,6.69,2,0.036910398,175.037,OUT046,1997-01-01,Small,Tier 1,Supermarket Type1,2117.244,Food,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8310,FDN39,19.35,2,0.0,169.0816,OUT013,1987-01-01,High,Tier 3,Supermarket Type1,3523.4136,Food,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8311,FDV55,17.75,1,0.055159054,145.6444,OUT049,1999-01-01,Medium,Tier 1,Supermarket Type1,2467.4548,Food,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8312,FDZ20,16.1,1,0.034300475,253.2356,OUT035,2004-01-01,Small,Tier 2,Supermarket Type1,5849.7188,Food,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8313,FDK02,12.5,1,0.112399145,120.444,OUT049,1999-01-01,Medium,Tier 1,Supermarket Type1,1438.128,Food,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8314,FDK10,5.785,2,0.040523265,177.866,OUT018,2009-01-01,Medium,Tier 3,Supermarket Type2,4853.682,Food,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8315,NCQ41,14.8,1,0.019559746,193.7794,OUT018,2009-01-01,Medium,Tier 3,Supermarket Type2,2926.191,Non-Consumables,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
